sample_id_a,sample_id_b,sources,proxy_group_id,outer_fold
frame_01181,frame_01182,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01182,frame_01183,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01183,frame_01184,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01184,frame_01185,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01185,frame_01186,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01186,frame_01187,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01187,frame_01188,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01188,frame_01189,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01189,frame_01190,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01190,frame_01191,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01191,frame_01192,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01192,frame_01193,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01193,frame_01194,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01194,frame_01195,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01195,frame_01196,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01196,frame_01197,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01197,frame_01198,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01198,frame_01199,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01199,frame_01200,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01200,frame_01201,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01201,frame_01202,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01202,frame_01203,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01203,frame_01204,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01204,frame_01205,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01205,frame_01206,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01206,frame_01207,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01207,frame_01208,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01208,frame_01209,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01209,frame_01210,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01210,frame_01211,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01211,frame_01212,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01212,frame_01213,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01213,frame_01214,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01214,frame_01215,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01215,frame_01216,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01216,frame_01217,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01216,frame_01221,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01217,frame_01218,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01217,frame_01221,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01218,frame_01219,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01218,frame_01221,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01219,frame_01220,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01219,frame_01221,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01220,frame_01221,human_adjudicated_adjacent_or_near_identical;same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01221,frame_01222,human_adjudicated_adjacent_or_near_identical;same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01221,frame_01223,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01221,frame_01224,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01221,frame_01225,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01221,frame_01226,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01221,frame_01227,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01221,frame_01228,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01221,frame_01229,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01221,frame_01230,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01221,frame_01231,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01221,frame_01232,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01221,frame_01233,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01221,frame_01234,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01221,frame_01235,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01221,frame_01236,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01221,frame_01237,human_adjudicated_adjacent_or_near_identical,V86PG0001,0
frame_01222,frame_01223,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01223,frame_01224,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01224,frame_01225,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01225,frame_01226,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01226,frame_01227,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01227,frame_01228,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01228,frame_01229,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01229,frame_01230,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01230,frame_01231,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01231,frame_01232,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01232,frame_01233,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01233,frame_01234,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01234,frame_01235,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01235,frame_01236,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01236,frame_01237,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01237,frame_01238,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01238,frame_01239,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01239,frame_01240,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01240,frame_01241,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01241,frame_01242,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01242,frame_01243,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01243,frame_01244,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01244,frame_01245,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01245,frame_01246,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01246,frame_01247,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01247,frame_01248,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01248,frame_01249,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01249,frame_01250,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01250,frame_01251,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01251,frame_01252,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01252,frame_01253,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01253,frame_01254,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01254,frame_01255,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01255,frame_01256,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01256,frame_01257,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01257,frame_01258,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01258,frame_01259,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01259,frame_01260,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01260,frame_01261,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01261,frame_01262,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01262,frame_01263,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01263,frame_01264,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01264,frame_01265,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01265,frame_01266,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01266,frame_01267,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01267,frame_01268,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01268,frame_01269,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01269,frame_01270,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01270,frame_01271,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01271,frame_01272,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01272,frame_01273,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01273,frame_01274,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01274,frame_01275,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01275,frame_01276,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01276,frame_01277,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01277,frame_01278,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01278,frame_01279,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01279,frame_01280,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01280,frame_01281,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01281,frame_01282,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01282,frame_01283,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01283,frame_01284,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01284,frame_01285,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01285,frame_01286,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01286,frame_01287,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01287,frame_01288,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01288,frame_01289,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01289,frame_01290,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01290,frame_01291,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01291,frame_01292,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01292,frame_01293,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01293,frame_01294,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01294,frame_01295,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01295,frame_01296,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01296,frame_01297,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01297,frame_01298,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01298,frame_01299,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01299,frame_01300,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01300,frame_01301,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01301,frame_01302,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01302,frame_01303,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01303,frame_01304,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01304,frame_01305,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01305,frame_01306,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01306,frame_01307,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01307,frame_01308,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01308,frame_01309,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01309,frame_01310,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01310,frame_01311,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01311,frame_01312,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01312,frame_01313,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01313,frame_01314,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01314,frame_01315,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01315,frame_01316,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01316,frame_01317,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01317,frame_01318,human_adjudicated_adjacent_or_near_identical;same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01318,frame_01319,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01319,frame_01320,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01320,frame_01321,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01321,frame_01322,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01322,frame_01323,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01323,frame_01324,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01324,frame_01325,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01325,frame_01326,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01326,frame_01327,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01327,frame_01328,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01328,frame_01329,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01329,frame_01330,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01330,frame_01331,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01331,frame_01332,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01332,frame_01333,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01333,frame_01334,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01334,frame_01335,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01335,frame_01336,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01336,frame_01337,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01337,frame_01338,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01338,frame_01339,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01339,frame_01340,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01340,frame_01341,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01341,frame_01342,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01342,frame_01343,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01343,frame_01344,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01344,frame_01345,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01345,frame_01346,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01346,frame_01347,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01347,frame_01348,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01348,frame_01349,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01349,frame_01350,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01350,frame_01351,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01351,frame_01352,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01352,frame_01353,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01353,frame_01354,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01354,frame_01355,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01355,frame_01356,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01356,frame_01357,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01357,frame_01358,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01358,frame_01359,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01359,frame_01360,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01360,frame_01361,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01361,frame_01362,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01362,frame_01363,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01363,frame_01364,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01364,frame_01365,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01365,frame_01366,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01366,frame_01367,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01367,frame_01368,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01368,frame_01369,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01369,frame_01370,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01370,frame_01371,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01371,frame_01372,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01372,frame_01373,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01373,frame_01374,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01374,frame_01375,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01375,frame_01376,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01376,frame_01377,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01377,frame_01378,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01378,frame_01379,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01379,frame_01380,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01380,frame_01381,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01381,frame_01382,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01382,frame_01383,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01383,frame_01384,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01384,frame_01385,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01385,frame_01386,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01386,frame_01387,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01387,frame_01388,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01388,frame_01389,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01389,frame_01390,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01390,frame_01391,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01391,frame_01392,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01392,frame_01393,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01393,frame_01394,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01394,frame_01395,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01395,frame_01396,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01396,frame_01397,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01397,frame_01398,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01398,frame_01399,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01399,frame_01400,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01400,frame_01401,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01401,frame_01402,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01402,frame_01403,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01403,frame_01404,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01404,frame_01405,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01405,frame_01406,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01406,frame_01407,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01407,frame_01408,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01408,frame_01409,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01409,frame_01410,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01410,frame_01411,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01411,frame_01412,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01412,frame_01413,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01413,frame_01414,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01414,frame_01415,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01415,frame_01416,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01416,frame_01417,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01417,frame_01418,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01418,frame_01419,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01419,frame_01420,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01420,frame_01421,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01421,frame_01422,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01422,frame_01423,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01423,frame_01424,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01424,frame_01425,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01425,frame_01426,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01426,frame_01427,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01427,frame_01428,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01428,frame_01429,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01429,frame_01430,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01430,frame_01431,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01431,frame_01432,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01432,frame_01433,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01433,frame_01434,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01434,frame_01435,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01435,frame_01436,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01436,frame_01437,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01437,frame_01438,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01438,frame_01439,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01439,frame_01440,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01440,frame_01441,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01441,frame_01442,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01442,frame_01443,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01443,frame_01444,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01444,frame_01445,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01445,frame_01446,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01446,frame_01447,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01447,frame_01448,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01448,frame_01449,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01449,frame_01450,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01450,frame_01451,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01451,frame_01452,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01452,frame_01453,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01453,frame_01454,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01454,frame_01455,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01455,frame_01456,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01456,frame_01457,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01457,frame_01458,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01458,frame_01459,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01459,frame_01460,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01460,frame_01461,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01461,frame_01462,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01462,frame_01463,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01463,frame_01464,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01464,frame_01465,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01465,frame_01466,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01466,frame_01467,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01467,frame_01468,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01468,frame_01469,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01469,frame_01470,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01470,frame_01471,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01471,frame_01472,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01472,frame_01473,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01473,frame_01474,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01474,frame_01475,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01475,frame_01476,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01476,frame_01477,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01477,frame_01478,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01478,frame_01479,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01479,frame_01480,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01480,frame_01481,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01481,frame_01482,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01482,frame_01483,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01483,frame_01484,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01484,frame_01485,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01485,frame_01486,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01486,frame_01487,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01487,frame_01488,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01488,frame_01489,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01489,frame_01490,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01490,frame_01491,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01491,frame_01492,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01492,frame_01493,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01493,frame_01494,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01494,frame_01495,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01495,frame_01496,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01496,frame_01497,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01497,frame_01498,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01498,frame_01499,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01499,frame_01500,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01500,frame_01501,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01501,frame_01502,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01502,frame_01503,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01503,frame_01504,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01504,frame_01505,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01505,frame_01506,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01506,frame_01507,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01507,frame_01508,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01508,frame_01509,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01509,frame_01510,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01510,frame_01511,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01511,frame_01512,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01512,frame_01513,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01513,frame_01514,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01514,frame_01515,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01515,frame_01516,same_family_consecutive_id_gap_le_16,V86PG0001,0
frame_01516,frame_01517,same_family_consecutive_id_gap_le_16,V86PG0001,0
