sample_id,partition,rgb_path,raw_file_sha256,rgb_pixel_sha256,phash_hex,dhash_hex,height,width,dtype
frame_03663,train,D:\download\triair\data\images\frame_03663.npy,4a7bce449d2fcd7d4c046faf63ba8a050567980726f76aa8d98133577f315031,0daadd975f12801705bb134461a963b6f41a8c69313b515f2cfc6a3cdbebb8eb,e27fd17f08292196,a9eebaf4c9f94b56,301,391,uint8
frame_03664,train,D:\download\triair\data\images\frame_03664.npy,e64b8cd1b423b7c8f5fd3eaec15dbbef59b6c896e17988cf0efc2f571c0e8b13,d8ba77506401d93b4d94bfedde68cbeff0075c3e4235a060d32daf19800254ca,f36bf96a2b282192,645d52f72b7867d2,301,391,uint8
frame_03665,train,D:\download\triair\data\images\frame_03665.npy,14eb846d429993b85d073ece7f4b164641b5e6ed2b17758876ff97dc29c9c4aa,81a7ffe4d77b795180d535011bc690a6baf41e4c5d1b77bba9701bc375dcf8f7,e82aa8afa1a5b41f,e134b7f4a4718f17,301,391,uint8
frame_03666,train,D:\download\triair\data\images\frame_03666.npy,8f3e7b05df2a2f5773749dc1c0b4020e6c1becdfc700cafdd7fc2d527adea16a,5f1aae68b3e6a5f1d062d6e46811ccb3ea5dfa730a357d48df90da25082b4be5,ea22a0a5a5f6d0dd,70b44c7bd972db6e,301,391,uint8
frame_03667,train,D:\download\triair\data\images\frame_03667.npy,3b1af61af610ac0593f03e39415ae23e1a3b59f16957a6036bf320c7de825df6,db83dbbea0422a6ad9874835d677e93032549f10d0d48f857e4a81b99b53467b,ea2aa0b79456d0fc,70d4d6f2dfee5a2c,301,391,uint8
frame_03668,train,D:\download\triair\data\images\frame_03668.npy,0e76523eecf60e560a663335740c27e5023baac1fc20e2aec2f9cd77739ef638,fafa770b5d044fe233c43305ea32bf18ee5760f9c17d535f983bcac87419d5bf,ee2ea4b5547601ba,bb5c74badd6f135d,301,391,uint8
frame_03669,train,D:\download\triair\data\images\frame_03669.npy,4c70316c8f855e47ca18de604619fa26d37f82e6721b73060e5c6bdb80fa80cb,34b2f9fc66f437719cc849d2cfe78c07fa3d113c182e767990d94845b349dcb0,ea2da53554762b2a,7a99bcde6aad563a,301,391,uint8
frame_03670,train,D:\download\triair\data\images\frame_03670.npy,6d692c6afdda4cb25f8872bfeb522fec5151d1b02359cd0215e3831f87a64478,b7d5fe8908a20e43c5145705d57399f3e7984974f8e44d3aed5c084f06047665,eb2bad5542564a56,6cadccdeaa3f5554,301,391,uint8
frame_03671,train,D:\download\triair\data\images\frame_03671.npy,a23b64467fb9d5a00eb359a05d59d301172adceeb384f6cb4e7638103abbd9f2,a8f5322b7d65989596c01474d14c75bffb534c4faf7c3d09d62c343774f80419,ea2ad55556445db2,ad6d56baa26edab1,301,391,uint8
frame_03672,train,D:\download\triair\data\images\frame_03672.npy,3957a74f95e21d9823e735262e46159d6e0e35a063a4ee4974d6df5ef0a66add,328a0447743f3b467db49f308944b41b983dfb4a1f8451330b86f64f90513027,ea28555555d52baa,5d5d58b6aaea2bba,301,391,uint8
frame_03673,train,D:\download\triair\data\images\frame_03673.npy,e493921013aaf3fe6aa8ba33179611d2ea0a88eee54048e2e37105a8ea08e425,45fbd2e31eb0d29bc565a1027a8a7dc37a09e8af9d1af308805154edb859c26a,ea3d517d05a88277,5d7ef4faae6c26aa,301,391,uint8
frame_03674,train,D:\download\triair\data\images\frame_03674.npy,066a70b9f5e5930b8c1b9637b8f865a82611daa33ca1456ad4a5c42a8c5b2fa7,9e5007ac342bdefa8f42cb755b1a5a1d813e8591c14e3ccb3cfeebe53f35df09,ea5550faa8ae9266,faf4f4b4feec6e2e,301,391,uint8
frame_03675,train,D:\download\triair\data\images\frame_03675.npy,771110f70b5988dee14552965f91c2ee3c11c41be9471c4e59459f9b628445bc,369b456739a26585f753322b7eda68bb2b0965779f8c5af5136fbe0e0dbf0f9c,ea5580aaaaea9eac,26aeaab6ba743c36,301,391,uint8
frame_03676,train,D:\download\triair\data\images\frame_03676.npy,b91b458709f8d3870e932bcfc310ae83a4a7c1902a50520eb6a945f8b34027e8,2bd698e4df6c76d45fa6c302181b7ee776ca943a76ba4fe17fccd6fc0849fcb5,ead6abaaa8560c6c,2aaeaab6baf4747c,301,391,uint8
frame_03677,train,D:\download\triair\data\images\frame_03677.npy,ce491718d27ad98aecb2368bc4ff7e90ac59ab6fe3661d2e17cf1df6773336e4,8170edcd16b04a950b37532e19efb6514a96b82513c3ac66075116ff5ca5ad59,ea56a1ea2457b06d,6aa2aaf6f8565454,301,391,uint8
frame_03678,train,D:\download\triair\data\images\frame_03678.npy,0ab62adac2d8c1306d3ddaf06430a942cc06cfd51108bc335773fffb1043de74,617c88b895da12a71544528b58138bd9a515d617b6b61fcd778cfdcec4d743a9,ea52a5aa2553fc25,2ab2faf65955586c,301,391,uint8
frame_03679,train,D:\download\triair\data\images\frame_03679.npy,efdb5cfd115683c664f969292e77ba73f0641dbb05a858b36eb1181c2672f9b1,d34a65263e8e41ada3430b3847a3bd8611ebf0108a474924c3a4c3b59ea35a01,eb52a5aabc4552ac,aaaabefe55546ce8,301,391,uint8
frame_03680,train,D:\download\triair\data\images\frame_03680.npy,c2aa0b3f0b920f9816953117461e23834c676cd45148525adda3400ac4049d8a,55ae8812b049db921e4217482429cc1aafcd80d5664721781fc4c30c6594fb33,e952a5aab651d2b1,a6aef6d55558ecec,301,391,uint8
frame_03681,train,D:\download\triair\data\images\frame_03681.npy,d376809ba2fca0b96d406988ebf6e0e5cd4c04b01de6468a5accd7d906ecc34c,f2d250fc8306c0f1ed82ef4a4d926b600474dcff52ec4dff7f6f6ff4ab00b5c1,ea5685aaa61156bb,e6baf6fe5c545c68,301,391,uint8
frame_03682,train,D:\download\triair\data\images\frame_03682.npy,1f1c4345c5f00bef193f1ef1a1dd103e185ea48eec14efa9dc8a6c0dfcf5101d,63194567921373155cbd94dc684ca68b7d12266794f2b6e32c5c010f7f3c62da,ea5685abbe01578a,a6eab6fa7a555468,301,391,uint8
frame_03683,train,D:\download\triair\data\images\frame_03683.npy,69cd296bd8b1ceb3833eff490ccf6feb7344a9985fe73be74cd4a601ef1e7ffa,0a1281c3b7f7b5c65d6e3d8e81e1e8e2ef77c89af84794245f5d23d5f34c79c8,ea5685a2b4a7578a,2ca6eaba7c745c55,301,391,uint8
frame_03684,train,D:\download\triair\data\images\frame_03684.npy,62a726016dee6e596b1dc1a4bc3796de29bdbe5e166c1ae766cffe5e3084c686,f5f9491b7b62ebd1fa26b6ea1d2546c6f358adf316e2e883c1016d085b40828f,ea5695a2b4ab568a,22eaeafaf474544d,301,391,uint8
frame_03685,train,D:\download\triair\data\images\frame_03685.npy,51cddb66a0b3f0750f7ed90028f7f21695ec5e3fba702c6919e145cb0b7888ed,bab4a94392308fe527f012af9f6df3bd06069e4340cf4256dd9a8e22dca445d4,ea5701a2bd8a57b2,2e6eeaee7a747c55,301,391,uint8
frame_03686,train,D:\download\triair\data\images\frame_03686.npy,2691840b8c20b52e26f57e98c18b5e6a14a5d23fc2d48b204c7c5e5ffcfb6a3c,02840ac9be3c133fe958839036238250074deaf665a5b33fc355bbc0e494a281,ead50162bfa8d392,2aeaaaeef43c347e,301,391,uint8
frame_03687,train,D:\download\triair\data\images\frame_03687.npy,0b5c029db1363a2d207ddad9f0f81e0c494c791539659721157ba53b56dfb715,272a9e89e749254dbf630ea16cd9a3837331c1177b691579d9ebfcc1670a91c9,ead701f2afa85622,2aaaaafc543c7476,301,391,uint8
frame_03688,train,D:\download\triair\data\images\frame_03688.npy,44f73b08ee7ca734c83c05d783357f610fad14dca3bd28eacdecb55aecd61087,1c38390f15b045e09b34808d05dfe13601ed090b9dc8930c4b6531a2a7485d7b,ead701eaaba856a2,2aaeaabe7a3c7c3e,301,391,uint8
frame_03689,train,D:\download\triair\data\images\frame_03689.npy,0cc193b7b4a58cf21ac23991a818412679c983a2de5cb4b0dedd7624a87ffb3b,5d30e2a0a7fac81b00c4bf5a8d4056a4396e2171d0707e5ec649f5f2928efb30,ead700f2abc896ac,2aaeeab6b07c7c76,301,391,uint8
frame_03690,train,D:\download\triair\data\images\frame_03690.npy,3be027624ed05b55942a2f521924c56c4314e0850f5e58cb136fe4521e5e40cf,8869052710a57884a572f7b3722a1d75038ce68a45393d1ff747402111dc6da2,ead781aaaa6a96a8,3aaeeab6ba7e7c7e,301,391,uint8
frame_03691,train,D:\download\triair\data\images\frame_03691.npy,cf4151ae834f7fb9a9a60609653991a426a4745c4b34e4aecc16abeb74cd6a38,17d7f6efe0b6f2d1deed74a1c4580ce09db090b530a18fc4c8269ae3f90a894f,ead581e8ab22df88,22beaaf62ebc3e34,301,391,uint8
frame_03692,train,D:\download\triair\data\images\frame_03692.npy,204dcef17cfad9e5d5f22cc9efdceceae857b94231b6ede4611c9502dd8c90ac,0310913f0bb25adff65b1b908f705ec0b32dc50671f0e69305fa92bba953b76e,ead501c8af82f752,2aaaaaacfe7c36b4,301,391,uint8
frame_03693,train,D:\download\triair\data\images\frame_03693.npy,72b576300a9a8a29cabbf812252f363bd3d3098fd46e423344d8ee017d2c0113,65ba477504c503a2dd465fc92ed185b03bf999748165720c4942c8c35cf36188,ea551348bf80f353,26eabaeaee6e34b4,301,391,uint8
frame_03694,train,D:\download\triair\data\images\frame_03694.npy,05f7e1ef84da11772c005a1dfac07a3a7e9771da7ad66fb0a13d05b886ea3afd,4b14daf7628fe08523757fa463f40f48e498fe745f27a6418be9765450b55d77,ea550740ff88e993,26eeea6a6a2c36b8,301,391,uint8
frame_03695,train,D:\download\triair\data\images\frame_03695.npy,eba722f4acc2433871939a32a0abf66ee97570e4b104f1737224933aa2e5ef65,9438a76b9a3b11f57c1f1ffcaa6218b0d57950624f02999a5ea9a48872078db9,ea5517407f81e89b,266aea6e6e3e36b4,301,391,uint8
frame_03696,train,D:\download\triair\data\images\frame_03696.npy,7643879ad362ca2ede2faf0589e5323a5919e15b0bca16c30b07b686da06cba2,e712da6707a20002be4fb9eb46b65654881f9e894e26f94744f56e8789329883,ea561740ff28a8d3,b6eaaa7e7c3c3eb4,301,391,uint8
frame_03697,train,D:\download\triair\data\images\frame_03697.npy,6a374105afcfa3858ac52e304b2d7f09b909b5c7e19c26e98a129ae7146f819a,ca9429eac868c00012ddb6e5bcedee0c21c4e297c958fe6c81f08aa8dd062431,ea561542ffa06857,b6aaaa7a7c7c3eb6,301,391,uint8
frame_03698,train,D:\download\triair\data\images\frame_03698.npy,d6795880eb897600efe93f3d6c3f9683c5b89078a29450b7209bad78218767bb,acb4c4147cb79cd15b7848c5d8891c55d36725eceb3b8614fa0c5330fdd45a82,ea561700ffa6a865,aaaaee7abc363ab6,301,391,uint8
frame_03699,train,D:\download\triair\data\images\frame_03699.npy,432cd5cc6344c5cc2492109d83e328330f2179a277f2772c4d8179cd96212436,72b9c284f7ad47519da297c521fd4833c9f6b951d79f8ad143a4da154f477307,ead41700ff2ca8e5,aaaaeefafe36bcbe,301,391,uint8
frame_03700,train,D:\download\triair\data\images\frame_03700.npy,a3f0d57d782306a23c0dcbd8174e64e810083c9cdfa84dc29cabda15bcc0ae13,4ea8910894353df36aab31f14359f99f422c4b58b53bc775ea3a2ed563c9d9ca,ead41500fd2da8ed,eeaaeaae3c7eb4b6,301,391,uint8
frame_03701,train,D:\download\triair\data\images\frame_03701.npy,73c7fb5aa7b055664dddd332918fb6aaeb58b4343302812e8a23ecf0be10165d,ae06185fd9771357380754c0d76ccfb6c33b8884658eff72ffb5ed9b016d8e2c,ead61500df2da86d,aaaaaafe7c7eb6b4,301,391,uint8
frame_03702,train,D:\download\triair\data\images\frame_03702.npy,37f00d3539dc9bf4eb45b2e2dc8dec636d15cbb9e44b051db2fee17b3c7f9086,8235042c574c496f9cf5578bcf9af23596231a1b0461ca78a94f1a959dd30f4d,ea565540f695aa55,aeb6b8babc7478fc,301,391,uint8
frame_03703,train,D:\download\triair\data\images\frame_03703.npy,500eaa8be77d29bbaf88ac78dff3f5fae4a2592166a30c95b13ca1c0869ddb5a,42a987280137a167fe3c2216e9f848632178fdc12405f5d86dbf6014efef8d30,ead51f407f0528e9,b2eaaaae2c2eb8b6,301,391,uint8
frame_03704,train,D:\download\triair\data\images\frame_03704.npy,7657db10d53fdd9ac3ec10ea47505393acb63f93f740bad4e0cd6c2794026c3f,f3052209d88225415239b6d2f44dd4331d3edf1769893150e0022a014cc25540,ead51700fd05a9ec,6a6aa6eaaaaaaeae,301,391,uint8
frame_03705,train,D:\download\triair\data\images\frame_03705.npy,e1215207943ebbe46c70a70a231d50ce6de9d5f8e81508c54178e3e14cb79632,b1ea8332dd7e80ee7b0c52577ec00cc1fb0611716e717061ca448a22a861000a,ead50700ff216bb2,266aaeaaeeaeacb6,301,391,uint8
frame_03706,train,D:\download\triair\data\images\frame_03706.npy,a8d589a6ffb729499aa619accea6c4ca0c76129f8c10fa79c9c87b876030a4e8,7a63442b0e133ab4ff7dd1468b57cbb335a25846096137548469973bbafe95a2,ead51740ff00ea93,26eafaaeec2e3cb4,301,391,uint8
frame_03707,train,D:\download\triair\data\images\frame_03707.npy,c8ab41ed24c3a2e571d6c21a3b2368b04d5b0b300bc90acbc5247b66640a0e02,70ed9438d277945b44d8cddfd64918144455b42b23d15bedb35f5bc6ef2bf8d4,ead517c0ff00e913,b6eaaa7a7e3c3eb4,301,391,uint8
frame_03708,train,D:\download\triair\data\images\frame_03708.npy,271bf071c175c6f18f5a070cae441a7c9bc77c3118f3867768c48c77f3f63b96,1e7ceac413bd6241a79d291005a717aea342e8eb0e61a951d9d9c8e2eae6a05d,ea561540dfa96a53,aeeab67a7c7c7c74,301,391,uint8
frame_03709,train,D:\download\triair\data\images\frame_03709.npy,f673751a43b07b2ad31406c115b92849476d76c1f7d976ac95d32bd14136a4c3,bbb5d1f76fc48860cf1209f6ba6cfc3e3487656d5e5bf0e344339b416fc23d64,ead51540ff00e99b,a6eaaeaa7c3c3eb4,301,391,uint8
frame_03710,train,D:\download\triair\data\images\frame_03710.npy,635815c470378f156afbea1f9cd46723a3b41a42057860aa8d1fffab10086c4d,d4ae6fc691496465409273d78f6622f16c01a763a4c2bb4e475576872619fe91,ea551340ffa0ea93,26e2ea6a6a2c36bc,301,391,uint8
frame_03711,train,D:\download\triair\data\images\frame_03711.npy,8efdfb1b6bcae36d92d7d10030aad20675fc047857e4c4e38541c2bcf1d31242,6831d6e520227b2045618afef0c247bde634fde09d3363bcf4d3e8f9579109d0,ead50360bfa0fa92,22e6ea6aec6e26b6,301,391,uint8
frame_03712,train,D:\download\triair\data\images\frame_03712.npy,21d49a6cccda1135a1453025c8ebf0d8ccb0dfef6ced24ae315e0ecb06b8dbe6,a7b223276dcde964720f7639f6eef1b203f5d995a4bf8b8615e4e6e081c83797,ead501e0bfa0f790,2eeaaaeaae2c7eb4,301,391,uint8
frame_03713,train,D:\download\triair\data\images\frame_03713.npy,813e71f2c1917aef73b468fa34f0a9fb68b6fbdaca1c741bf48756a19e9cd7c0,48d817a6e89d430af263f0e1b0ac08294be8a4741513acccf5765c9efd85014e,ead501daaf82f612,2aaaaaeeee7c36b4,301,391,uint8
frame_03714,train,D:\download\triair\data\images\frame_03714.npy,bb113e5e149608715e3b376b224c6cfdf8ff5bda96bf8311c7deb1afdb104638,817c7822f8f398919b54b92641af6c4819baaa958a7922fa61962faa0a4309be,ead701caaba85792,72aaaab4fc7c3634,301,391,uint8
frame_03715,train,D:\download\triair\data\images\frame_03715.npy,b9e323b914a65eec088c0488613cdba1d3dd90bfe2142d4db6d36d15a06dbb72,374156ec2ee0a8aab25036935a07e1992ea25f26ce0e34e83c6f54117772fe91,ea5701f2abaa5392,2aaab6b8dc3c7c74,301,391,uint8
frame_03716,train,D:\download\triair\data\images\frame_03716.npy,6b3748a15d6ce5aab4d4e0b77b688e36e1efad022d31e9a5c43d70e40c7bd01f,ba934e258deeb80335cdec4501f21894ebb4c6cfc1c56fcd36e8289c26669535,ea5701faab2a56a2,2aaeb6bc5abc7c76,301,391,uint8
frame_03717,train,D:\download\triair\data\images\frame_03717.npy,8356bd571225672fea304b0a4bb982ad2db32ed1dd167066eb33483c4884cf60,bc37496127b2413d5c0dae2e534977f8c55fe9d214a4942c269c4bf43eaaea24,ead502eaabc0d7a4,2abeeaee2a3c3c36,301,391,uint8
frame_03718,train,D:\download\triair\data\images\frame_03718.npy,71f32f40987aacad96406fb023a487f315ff2e76909ac91386d54cddd7b02a1d,c07779e7381b38e7ba14d3b1b76c32e7d4b33c98afae758a827d889a898d9364,ea5500e683c2df6d,6226eafaae6c6e3e,301,391,uint8
frame_03719,train,D:\download\triair\data\images\frame_03719.npy,c036c52b30c743960122813ba9a42ae6b2a4de632f97370623bc850bb41d478f,4e96d0d3619a11264c68b193fe164ab5a98aa8e668a82e4ab2d8026e327f1fe6,e25500fdab559d29,2a266ae6aaea2e2a,301,391,uint8
frame_03720,train,D:\download\triair\data\images\frame_03720.npy,f4208b267e13fc8c78b8e734149864b1c33fd0c6040f8e41c778b04749768c34,5aecbde8eb91145c48f5b4fa577aa31e9575f787719eaebadca00b841378ea5d,ea5500e6ab44df6c,2a2266ea6e6e2c3e,301,391,uint8
frame_03721,train,D:\download\triair\data\images\frame_03721.npy,e0e9a1edab4237827a8ce188e0b5eb7fde264f10a2d043b8b900ff01f5070e70,4dbf6a02c4d41d609cffb40215a7c734de368b403cffc3bede6efd5079aff275,ea5500e683f45fac,2226ea6a6a6e3c3e,301,391,uint8
frame_03722,train,D:\download\triair\data\images\frame_03722.npy,78d2d4a8ca8d54092f33b15190033cf43d58e1bfa0245367ba376caf8de78a70,68f78ccc5b8f63fdd26b97ebdb0e2bc0d472ae6b45bebe298d82df0104ca57ff,ead500ee0556b765,2222eaecfa743c34,301,391,uint8
frame_03723,train,D:\download\triair\data\images\frame_03723.npy,49fda321a9456ee5b116569edd61288e5a7d15fe9f19c1ef3794d45f70444c5f,fd03f325349a0a29242b16a196f5ef524d0f42fc3d82b58394926004106b6734,ead700ee20547f6c,2236eaee6a6c7c34,301,391,uint8
frame_03724,train,D:\download\triair\data\images\frame_03724.npy,6b31af04ecdf0455f5f0a1557b820d8a1a43e586cf5706b607778d31a6d13263,790e459a9d24dd1cfe08a71d7def960c786654a42b9116215220fd84babb427f,ead500ae0156bf6d,2262eaaa6afc3c34,301,391,uint8
frame_03725,train,D:\download\triair\data\images\frame_03725.npy,5d9a07c2700c21b95bb93c7a6c659287038097ec69aa1dcdec2aa72f3f8328ec,a7207d5029c6991457458ef902c35d7e2d5d76a3fb321824700aa92b3adc66bc,ea5500ae00d6bfed,2a22eeaaeafc7c34,301,391,uint8
frame_03726,train,D:\download\triair\data\images\frame_03726.npy,a94c33242b9e4ef868cf2ecc359387463a20fce8fd3196f526e80f9d0c12099a,8bd0ae2a1425b5fefc78476b2670f90270fe143d38c461de32d41c0826f0a7ed,ead500ae0456bf6d,1222aaaaecfc3c36,301,391,uint8
frame_03727,train,D:\download\triair\data\images\frame_03727.npy,e6a717ba2152f34f19078a71d89ac0ae3c7deef19f06525d01e9fc61d5055213,c591ebec5a15d61d4547a6bddec44751b2725dcbe77a1d068b30298865c02668,ead780ae0456ae6d,1a2aaabab47c3c36,301,391,uint8
frame_03728,train,D:\download\triair\data\images\frame_03728.npy,72f811bf7c524a41092a7ee12a34ec50299c5a38ecac3d2bb06cd8398bd32af7,abc6c950b10535eaf0e5d91abc88bbbed6116bba55d2835d2c2a95f8765787f7,ead580ae44d6b479,2a1aaaaaaa7e7c36,301,391,uint8
frame_03729,train,D:\download\triair\data\images\frame_03729.npy,bbb04f4607dc3b95ec9784f85c5dc9aa33ddb36664bf306583cfa069e17eca61,96b40828aaf32fb809ae396e541a2e089197deb62a93f4fdcbf2e04786998608,ead500ae40573d7d,2a1adaaaeefa7e36,301,391,uint8
frame_03730,train,D:\download\triair\data\images\frame_03730.npy,88f9dcbfa9f6b0e3132dc27ed01801ba6950a0768940d7fad98486ca8c90f6d6,142c0285023465c549c247ac0d2a9b0d592343fa7e9fb8c4365d90b79b2e6e32,ea15082650df2f6f,2a2a96aaeeaebc3c,301,391,uint8
frame_03731,train,D:\download\triair\data\images\frame_03731.npy,eb0620812d50a49fd1c8df7838ce209223f3b7df2f48e3980c03b868f4beb1d3,c427ecd492a40b33fb1b16cbe8acd8ef725211e8a8c019838d7050d3fe0e1352,ea5600b84556af5f,2a2a9eeab668bc74,301,391,uint8
frame_03732,train,D:\download\triair\data\images\frame_03732.npy,605be0fc2f3fc454af8b8dc72d10481080fcdad640eb3331cd2e8b0301ebd110,ba12338b8a7ecca46c36a193c188db24b127962577966ebcc7c0eac3671e02f7,ea14002646ff29ff,2a22a6dada2e7c3c,301,391,uint8
frame_03733,train,D:\download\triair\data\images\frame_03733.npy,d10c49a8b5514f8089635b44a9782157288176f041ab6c7d4bd94043a10d77eb,4050e0366ed61721213f6be018830aada21370a8eae96a2302f40a1ec2cbef0d,e214029f46ff21d7,2a2a266edaeeee6e,301,391,uint8
frame_03734,train,D:\download\triair\data\images\frame_03734.npy,c156880538456cb89623af14c3c1aa1da5a57cfbddd7a032a7390b5edc659a70,233f6eb003adda686e149a587a9ffc22a097c3e5297a1cccd0502fef7147aeae,e214009653fd8fd7,2a2a26e66a5eee34,301,391,uint8
frame_03735,train,D:\download\triair\data\images\frame_03735.npy,ed3c52854388aa9ee4015f2b3e67f59d3257581be1efc5411e59210ea47a9e0f,dab9e622eff31bbd4fe99b2f25c9f2bf5046c1cdb91551e65c2e629525c5de6d,e215029e57b50bf6,2a2a22666a5a2a2e,301,391,uint8
frame_03736,train,D:\download\triair\data\images\frame_03736.npy,ff155cf1e02b33b53a23c1bbfbce894d379af1f4e846ad9d3cee53ef1eef0aba,be8e2e5966bd637480bba855e0d7f21d46b089a5013dbb1ae907c86a3df0d1ba,c211007d71be6bbb,aa2a2a6a6a5aeaae,301,391,uint8
frame_03737,train,D:\download\triair\data\images\frame_03737.npy,cc1c62c404de5206e602b537dcc34fe4837e0250d3aab434dccad80730bd59bf,ff562c3b3bfbaae30ac1c368d84588f8099fde7c257eb8260affbcc93f8d324d,c211027f1eaf738e,aa2a6e6a6a6eda2e,301,391,uint8
frame_03738,train,D:\download\triair\data\images\frame_03738.npy,ee790e729cdc3571a5005b7d7bd5f8fa340f85184bef1c6e21def31b5bdfb98b,b5785652ded17b2ec0aed17ae7de6a494779c6a9fad3e10dbecb1a6fb888a757,c2110a759eafceb4,ba2a6e646a66ea9e,301,391,uint8
frame_03739,train,D:\download\triair\data\images\frame_03739.npy,9df4a4a21d152c817586f7fcd64ef6c469aa262996845c55fcf420675b024358,bd45e510bf7e869079c0bb587022e8cd2959bdab28b0a6c730c64c26c5fcdd33,e210265fdfad5131,ae6a62666a6aae3e,301,391,uint8
frame_03740,train,D:\download\triair\data\images\frame_03740.npy,940bc7750fe2494e71bbd377ed03bfbe76de03f28afbda11909808c32ba244b4,0251cb3da24c80f46ca5188df4947c299d3b3fdb76460e1b0429f0a88879d44e,e2102e57ff2f5105,aa2a6226eaee2a34,301,391,uint8
frame_03741,train,D:\download\triair\data\images\frame_03741.npy,cc968afced081a1ce1481a443539ab13fc3fcf15aba3a78f1c7083d290a44c8f,51f5b854b3904ec5d64cebc2f81c5d6c7dc536b8c8e307afb6164c889d75f0cf,ea108657ffb97024,aaaa2aae6aac787e,301,391,uint8
frame_03742,train,D:\download\triair\data\images\frame_03742.npy,4275917a95ac8055c70959b90d0d293dfbd27838c5a46ff878597953de2dbd54,641f6b25d441aa6a0ef7175e749549f648473a1584d5361e5e293921c84b4244,ea108755bf3962ac,aaaa2aaeeaee747a,301,391,uint8
frame_03743,train,D:\download\triair\data\images\frame_03743.npy,ea6bda629f71cd18ef7cd36376de5148434344566d47d8252585dd42522d8221,1ce33f05d93d053badcc31fd607cf894ca941769ed322727e99f8f252f41e10d,e206af57bde9c028,aaaa2a66eaee7a76,301,391,uint8
frame_03744,train,D:\download\triair\data\images\frame_03744.npy,e266b89a4d36eacd8e850b1501395a8d64762e79abe03977470d962bfb24cce9,3a9479d26ccee8240fefe3b4ca0cac6081f2f4e39c3c719c602e6891c24946bb,e2066f5fbbe80069,aaaa2a26eaaa6af2,301,391,uint8
frame_03745,train,D:\download\triair\data\images\frame_03745.npy,aa8a1a9b633cfd3a223d27b4f89f5e64d24587714bd42cb4c4908f482acd4a4d,c55e7b27c42044b8b81fc9e9b0cc53079b1a1b8622ac88d0b9dbe3180d621b9f,e205ef5daf48282e,beab2a6e6a6aaaaa,301,391,uint8
frame_03746,train,D:\download\triair\data\images\frame_03746.npy,ac0ffb7c3816b60696f0534b743e1ae213ad98b1a5eecdf58d0d11a53628b5be,97955260d6810554e0da0b94985f383a3d19a86283829a9b6d8beafcce40505a,c207ef7dab482817,ae2c2a62666aaaaa,301,391,uint8
frame_03747,train,D:\download\triair\data\images\frame_03747.npy,e2c868fee0578d924a42e3209420dd19517a347c730bb2fa0426b1d395aa754c,d5a42c864c636b14cf095cae33ebb08369024c44b590cfec3d40b293c1a2c184,c2057ffd2a10a477,3a2a6a22266eaabe,301,391,uint8
frame_03748,train,D:\download\triair\data\images\frame_03748.npy,f12c528459045d300a3e691d3fb890986926501e8d02c99e6aaa6fe0ff0a7891,28720374ad7c13db86d417eb2c9a8be47d99de80bd2517a3c3f3a097adcf15f7,c2057dfda840a6d7,3a2a2a22266eaaae,301,391,uint8
frame_03749,train,D:\download\triair\data\images\frame_03749.npy,7ea1d5b1f45fb7919429137c0a826b0217cab5740c154e7472ede50f21126e46,c3c140286d64600e12520abbb5399dd19b37575cb861ec732cadfdff18b2a89f,c2057dfd2040afd7,3aaaaa2226eaaaae,301,391,uint8
frame_03750,train,D:\download\triair\data\images\frame_03750.npy,5fb4b15a4b784bd9e8e4fa96298b85d2d851dbfca162743abb3ff68020347092,6c5872b96b035d3369a5fb849425fa7f7ff5f2af8cfbe824ca1be16c50cdaeca,c2057ffd28408dd7,3baaaa2226eabaaa,301,391,uint8
frame_03751,train,D:\download\triair\data\images\frame_03751.npy,93ee40373643a7a4ac535dec81ad6af29367f11d4a541697dd5779954a82b58f,142de62d8a72044f468f3917a59e1ced20d78afe8a219875e2e17ae617152fa3,c2057dfd21402df7,3a3aaa22266abaae,301,391,uint8
frame_03752,train,D:\download\triair\data\images\frame_03752.npy,007991c8388f15324aec6a442e0630b7e3a0d58f3afd366ee30245edcd919291,019af1d65918fac8c90bd1ef8c5eb1aafde766a4260876db2b9fde0a3966fb5c,c2057ffd8940097f,bcbaaa2a266a2aaa,301,391,uint8
frame_03753,train,D:\download\triair\data\images\frame_03753.npy,50a06d78c6e0340951f1b55ce8b9991cd33ed50397079e7bca11ec9407193c46,c31399f07dd81aa30c06a7520b87e199ca117e91b5e8efee6365eeea974dcf0e,c2057fbd8945087f,bebaba3e2e6a26ae,301,391,uint8
frame_03754,train,D:\download\triair\data\images\frame_03754.npy,793b124b608c2dfee54975a3afc1f129a291d5347b25a45bc36a44eb67c247cc,2071787f62f6d1a9359537e36034e6e142029d108b737249500a1b05942853a5,c005ffbc0944a9f7,bebebb3a3a6a6aea,301,391,uint8
frame_03755,train,D:\download\triair\data\images\frame_03755.npy,35ea7e8f9bb4be90413c7da819b64930f1d80b9174760aa160c28c296db443b5,4c46551afff61c3ae4c6722e38a52a75e89181faf787e4b5565cedeb91b93f2d,c005ffbc0144adf7,bebebb3a3a6a6aea,301,391,uint8
frame_03756,train,D:\download\triair\data\images\frame_03756.npy,2fd905894eb9bfe52388ea61a5a2028fa46af79aaa2abea5ac60b6e96f51bd65,eb4d4c862ef4884385c6fcb23f03c44ac183a4e7f1c6529e18ac24748c5f004b,c2077f650940adfe,bebaba2a2a6a6aae,301,391,uint8
