original_row_id	split	sequence	frame_index	rgb	ir	event	gt_rgb	gt_ir	rgb_annotation_rows	ir_annotation_rows	source_annotation_state	supervision_state	common_track_ids
devval:00002668	devval	0369	2401	E:\MM-UAV_extracted\MMMUAV\train\0369\rgb_frame\2401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0369\ir_frame\2401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0369\event_frame\2401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0369\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0369\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
devval:00002673	devval	0369	2501	E:\MM-UAV_extracted\MMMUAV\train\0369\rgb_frame\2501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0369\ir_frame\2501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0369\event_frame\2501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0369\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0369\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
devval:00002678	devval	0369	2601	E:\MM-UAV_extracted\MMMUAV\train\0369\rgb_frame\2601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0369\ir_frame\2601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0369\event_frame\2601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0369\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0369\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
devval:00002683	devval	0369	2701	E:\MM-UAV_extracted\MMMUAV\train\0369\rgb_frame\2701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0369\ir_frame\2701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0369\event_frame\2701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0369\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0369\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	2
devval:00002685	devval	0393	1	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;3
devval:00002690	devval	0393	101	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	2;3
devval:00002695	devval	0393	201	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
devval:00002700	devval	0393	301	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
devval:00002705	devval	0393	401	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
devval:00002710	devval	0393	501	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;3
devval:00002715	devval	0393	601	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
devval:00002720	devval	0393	701	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;3
devval:00002725	devval	0393	801	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\0801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\0801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\0801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
devval:00002730	devval	0393	901	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\0901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\0901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\0901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
devval:00002735	devval	0393	1001	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\1001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\1001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\1001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
devval:00002740	devval	0393	1101	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\1101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\1101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\1101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
devval:00002745	devval	0393	1201	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
devval:00002750	devval	0393	1301	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\1301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\1301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\1301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
devval:00002755	devval	0393	1401	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	2;3
devval:00002760	devval	0393	1501	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
devval:00002765	devval	0393	1601	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
devval:00002770	devval	0393	1701	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
devval:00002775	devval	0393	1801	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;3
devval:00002780	devval	0393	1901	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
devval:00002785	devval	0393	2001	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\2001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\2001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\2001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
devval:00002790	devval	0393	2101	E:\MM-UAV_extracted\MMMUAV\train\0393\rgb_frame\2101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\ir_frame\2101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\event_frame\2101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0393\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
devval:00002792	devval	0398	1	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	1	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1
devval:00002797	devval	0398	101	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	1	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1
devval:00002802	devval	0398	201	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
devval:00002807	devval	0398	301	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
devval:00002812	devval	0398	401	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
devval:00002817	devval	0398	501	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
devval:00002822	devval	0398	601	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
devval:00002827	devval	0398	701	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
devval:00002832	devval	0398	801	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\0801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\0801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\0801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
devval:00002837	devval	0398	901	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\0901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\0901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\0901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
devval:00002842	devval	0398	1001	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\1001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\1001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\1001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
devval:00002847	devval	0398	1101	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\1101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\1101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\1101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
devval:00002852	devval	0398	1201	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	1	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1
devval:00002857	devval	0398	1301	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\1301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\1301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\1301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1
devval:00002862	devval	0398	1401	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	1	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1
devval:00002867	devval	0398	1501	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
devval:00002872	devval	0398	1601	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
devval:00002877	devval	0398	1701	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
devval:00002882	devval	0398	1801	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	1	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	2
devval:00002887	devval	0398	1901	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
devval:00002892	devval	0398	2001	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\2001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\2001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\2001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
devval:00002897	devval	0398	2101	E:\MM-UAV_extracted\MMMUAV\train\0398\rgb_frame\2101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\ir_frame\2101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\event_frame\2101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0398\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
devval:00002902	devval	0415	1	E:\MM-UAV_extracted\MMMUAV\train\0415\rgb_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0415\ir_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0415\event_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0415\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0415\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1
devval:00002907	devval	0415	101	E:\MM-UAV_extracted\MMMUAV\train\0415\rgb_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0415\ir_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0415\event_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0415\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0415\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1
devval:00002912	devval	0415	201	E:\MM-UAV_extracted\MMMUAV\train\0415\rgb_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0415\ir_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0415\event_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0415\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0415\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1
devval:00002922	devval	0415	401	E:\MM-UAV_extracted\MMMUAV\train\0415\rgb_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0415\ir_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0415\event_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0415\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0415\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1
devval:00002927	devval	0415	501	E:\MM-UAV_extracted\MMMUAV\train\0415\rgb_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0415\ir_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0415\event_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0415\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0415\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1
devval:00002932	devval	0415	601	E:\MM-UAV_extracted\MMMUAV\train\0415\rgb_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0415\ir_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0415\event_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0415\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0415\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1
