original_row_id	split	sequence	frame_index	rgb	ir	event	gt_rgb	gt_ir	rgb_annotation_rows	ir_annotation_rows	source_annotation_state	supervision_state	common_track_ids
train:00000954	train	0072	2201	E:\MM-UAV_extracted\MMMUAV\train\0072\rgb_frame\2201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0072\ir_frame\2201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0072\event_frame\2201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0072\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0072\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000959	train	0072	2301	E:\MM-UAV_extracted\MMMUAV\train\0072\rgb_frame\2301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0072\ir_frame\2301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0072\event_frame\2301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0072\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0072\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000961	train	0075	1	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	2	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
train:00000966	train	0075	101	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000971	train	0075	201	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000976	train	0075	301	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000981	train	0075	401	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000986	train	0075	501	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000991	train	0075	601	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00000996	train	0075	701	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001001	train	0075	801	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\0801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\0801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\0801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001006	train	0075	901	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\0901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\0901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\0901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001011	train	0075	1001	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\1001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\1001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\1001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001016	train	0075	1101	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\1101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\1101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\1101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001021	train	0075	1201	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001026	train	0075	1301	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\1301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\1301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\1301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001031	train	0075	1401	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001036	train	0075	1501	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001041	train	0075	1601	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001046	train	0075	1701	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001051	train	0075	1801	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001056	train	0075	1901	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001061	train	0075	2001	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\2001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\2001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\2001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	2	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
train:00001066	train	0075	2101	E:\MM-UAV_extracted\MMMUAV\train\0075\rgb_frame\2101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\ir_frame\2101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\event_frame\2101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0075\gt_ir\gt.txt	2	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
train:00001070	train	0076	1	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	2	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
train:00001075	train	0076	101	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001080	train	0076	201	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001085	train	0076	301	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001090	train	0076	401	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001095	train	0076	501	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001100	train	0076	601	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001105	train	0076	701	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001110	train	0076	801	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\0801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\0801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\0801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001115	train	0076	901	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\0901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\0901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\0901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001120	train	0076	1001	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\1001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\1001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\1001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001125	train	0076	1101	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\1101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\1101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\1101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	2	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
train:00001130	train	0076	1201	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	2	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
train:00001135	train	0076	1301	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\1301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\1301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\1301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001140	train	0076	1401	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001145	train	0076	1501	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001150	train	0076	1601	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001155	train	0076	1701	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001160	train	0076	1801	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	2	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
train:00001165	train	0076	1901	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
train:00001170	train	0076	2001	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\2001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\2001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\2001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
train:00001175	train	0076	2101	E:\MM-UAV_extracted\MMMUAV\train\0076\rgb_frame\2101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\ir_frame\2101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\event_frame\2101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0076\gt_ir\gt.txt	3	3	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2;3
train:00001179	train	0097	1	E:\MM-UAV_extracted\MMMUAV\train\0097\rgb_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\ir_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\event_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0097\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
train:00001184	train	0097	101	E:\MM-UAV_extracted\MMMUAV\train\0097\rgb_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\ir_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\event_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0097\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
train:00001189	train	0097	201	E:\MM-UAV_extracted\MMMUAV\train\0097\rgb_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\ir_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\event_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0097\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
train:00001194	train	0097	301	E:\MM-UAV_extracted\MMMUAV\train\0097\rgb_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\ir_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\event_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0097\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
train:00001199	train	0097	401	E:\MM-UAV_extracted\MMMUAV\train\0097\rgb_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\ir_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\event_frame\0401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0097\gt_ir\gt.txt	1	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1
train:00001204	train	0097	501	E:\MM-UAV_extracted\MMMUAV\train\0097\rgb_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\ir_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\event_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0097\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
train:00001209	train	0097	601	E:\MM-UAV_extracted\MMMUAV\train\0097\rgb_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\ir_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\event_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0097\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
train:00001214	train	0097	701	E:\MM-UAV_extracted\MMMUAV\train\0097\rgb_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\ir_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\event_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0097\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0097\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT	RGB_SOURCE_GT_PRESENT	1;2
